rfid	op_id	soc_socialrs_sa	soc_socialavgti	soc_social_num_ti_1_5	soc_social_num_ti_4_5	soc_social_num_ti_7_5	soc_social_num_ti_10_5	soc_social_num_ti_13_5	soc_social_num_ti_16_5	soc_socialti_sa	soc_midconrs_sa	soc_midconavgti	soc_midcon_num_ti_1_5	soc_midcon_num_ti_4_5	soc_midcon_num_ti_7_5	soc_midcon_num_ti_10_5	soc_midcon_num_ti_13_5	soc_midcon_num_ti_16_5	soc_midconti_sa	soc_opconrs_sa	soc_opconavgti	soc_opcon_num_ti_1_5	soc_opcon_num_ti_4_5	soc_opcon_num_ti_7_5	soc_opcon_num_ti_10_5	soc_opcon_num_ti_13_5	soc_opcon_num_ti_16_5	soc_opconti_sa	soc_totalrs_sa	soc_avgtotalti	soc_total_num_ti_1_5	soc_total_num_ti_4_5	soc_total_num_ti_7_5	soc_total_num_ti_10_5	soc_total_num_ti_13_5	soc_total_num_ti_16_5	soc_totalti_sa	rt_trials_sa	rt_meanrt_sa	rt_devmedrt_sa	rt_falsealarm_sa	rt_peropfalsealarm_sa	rt_pinit_sa	rt_peropinit_sa	loco_sheet_id	loco_saact	loco_sadis	loco_sarear	loco_sacent	lr_lt_act_sa	lr_lt_inact_sa	lr_lt_tot_sa	lr_px_pre_act_sa	lr_px_pre_inact_sa	lr_px_pre_tot_sa	dd_pcd600	dd_pcd1200	dd_pcd1800	dd_pcd2400
CC1DCD1796	R71	-0.65942029	1403.238095	5	3	3	2	5	3	-0.496686479	-0.572916667	681.0952381	6	4	3	1	3	4	0.485688601	0.533333333	989.5	5	5	4	3	4	1	-0.373806236	-0.532828283	1024.0625	16	12	10	6	12	8	0.376201626	-0.452651515	0.297308323	0.329737509	-0.533333333	0.733269643	-0.527777778	-0.438799762	R01_R78	-0.25	-0.435280641	-0.603448276	0.601111111	-0.493333333	-0.398148148	-0.453488372	-0.548611111	-0.229166667	-0.297979798	6.01	12.01	18.01	24.01
CC1DCD17AC	R72	-0.71641791	1256.208333	6	6	5	2	3	2	-0.462239583	-0.565656566	508.45	5	6	3	2	2	2	-0.628570385	-0.461111111	945.3	6	3	5	2	3	1	0.50888404	-0.604	925.375	17	15	13	6	8	5	-0.399338729	-0.303030303	0.176636483	0.579086246	-0.638888889	-0.553441158	-0.386178862	-0.192114232	R01_R78	-0.314516129	-0.525039124	-0.682539683	-0.462962963	-0.54954955	-0.754901961	-0.614197531	-0.55952381	-0.375	-0.461111111	6.01	12.01	18.01	24.01
CC1DCD178E	R73	-0.702020202	680	3	2	3	2	4		0.624279738	-0.653333333	369.0526316	6	7	3	1	1	1	-0.588207658	-0.674603175	1218.333333	6	5	2	2	1	2	-0.285714286	-0.647058824	754.1568627	15	14	8	5	6	3	-0.337912277	-0.351851852	-0.160872457	-0.661190438	-0.375	0.694078144	-0.462398374	-0.218452939	R01_R78	-0.380081301	-0.497491639	-0.7	-0.259159964	-0.506802721	-0.677083333	-0.548717949	0.61827957	-0.537037037	-0.483870968	6.01	12.01	18.01	24.01
CC1DCD176D	R74	-0.579411765	694.6521739	10	5	3	2	1	1	-0.613924051	-0.641025641	735	3	3	1	3		1	-0.477105161	-0.481481481	639.7727273	7	4	3	5	3		0.407168731	-0.539644013	681.0178571	20	13	7	10	4	2	-0.483280492	-0.416666667	0.238401196	-0.586239512	-0.75	0.745341615	-0.472636816	-0.167045724	R01_R78	-0.577922078	-0.626726727	-0.767676768	-0.740794574	-0.436507937	-0.622222222	-0.485380117	-0.630434783	-0.5	-0.5	6.01	12.01	18.01	24.01
CC1DCD1793	R75	-0.495726496	983.5151515	9	3	6	4	7	4	0.502452784	-0.566666667	373.4230769	10	4	5	3	2	2	-0.474791734	-0.432432432	864.2916667	4	3	5	6	3	3	0.492786581	-0.502754821	757.9277108	23	10	16	13	12	9	0.36915363	-0.372395833	0.039729568	-0.441546975	-0.611111111	0.769945175	-0.541062802	-0.444399199	R01_R78	-0.333333333	-0.575062035	-0.662790698	-0.572677596	-0.469298246	-0.666666667	-0.554726368	-0.639784946	-0.653846154	-0.570921986	6.01	12.01	18.01	24.01
CC1DCD1768	R76	-0.422043011	717.15625	6	5	5	8	4	4	0.551181256	-0.505555556	417.76	5	8	2	5	3	2	-0.380986249	-0.577380952	801.36	2	5	5	5	5	3	0.382238668	-0.458949097	651.5487805	13	18	12	18	12	9	0.391103665	-0.325842697	0.135621609	0.498396429	-0.638888889	-0.487847143	-0.376506024	-0.18785015	R01_R78	-0.322649573	-0.465324385	-0.529761905	-0.476626016	-0.245614035	-0.523809524	-0.270440252	-0.506410256	-0.305555556	-0.424242424	6.01	12.01	18.01	24.01
CC1DCD1777	R77	-0.482142857	1270.823529	1	4	4	1	2	4	0.543139363	-0.55	572.4705882	8	5	2	1	1		-0.659958071	-0.426666667	860.15	7	4	4	1	2	2	-0.450734355	-0.404761905	898.8703704	16	13	10	3	5	6	0.318532596	-0.364583333	0.032814375	-0.415552239	-0.583333333	-0.637403692	-0.414893617	-0.290100375	R01_R78	-0.410852713	-0.524828767	-0.620689655	-0.537360505	0.229508197	-0.512820513	0.166666667	-0.386666667	-0.53030303	-0.453900709	6.01	12.01	18.01	24.01
CC1DCD175A	R78	-0.464480874	1307.903226	6	11	2	3	6	2	0.636305756	-0.547008547	394.7692308	7	5	7	4	1	2	-0.486440508	-0.589041096	949.6538462	6	7	6	1	3	3	0.381642875	-0.535645472	909.6385542	19	24	15	8	10	7	0.496525694	-0.434895833	-0.092132717	-0.423302405	-0.777777778	-0.719425375	-0.524208566	-0.195165589	R01_R78	-0.272300469	-0.424242424	-0.723809524	0.630592503	-0.608333333	-0.729166667	-0.662037037	-0.523809524	-0.617647059	-0.575268817	6.01	12.01	18.01	24.01
CC1DCD1898	T01	-0.481481481	1002.5	8	4	4	6	3	1	-0.515970288	-0.642857143	346.2666667	5	3	1	3	2	1	-0.28810307	-0.62	831.375	4	4	3	2	2	1	0.378295008	-0.524444444	781.7719298	17	11	8	11	7	3	0.409162026	-0.379310345	0.205972006	0.458391656	-0.638888889	-0.682158687	-0.23015873	-0.268570082	T01_TT8	-0.549450549	-0.609666667	-0.75	-0.72716895	-0.598484848	-0.604166667	-0.600877193	-0.644444444	-0.705882353	-0.617283951	6.01	12.01	18.01	24.01
CC1DCD18A9	T02	-0.477477477	963.5454545	4	6	5	4	3		0.382234656	-0.705128205	380.875	4	2	4	4		1	0.610721703	-0.607344633	1337.181818	6	5	2	6	1	2	0.482040989	-0.581944444	945.1666667	14	14	11	14	4	3	-0.374393257	0.295454545	0.148600715	0.383698901	-0.55	-0.742244629	0.456790123	-0.364229043	T01_TT8	-0.545138889	-0.626052948	-0.806666667	-0.71219456	-0.516666667	-0.239130435	-0.405913978	-0.383333333	-0.388888889	-0.223684211	6.01	12.01	18.01	24.01
CC1DCD18BF	T03	-0.659090909	571.8	7	4	3	2		4	0.46188594	-0.688405797	501.2222222	6	3	3	1	2	3	0.467728614	-0.620833333	790.55	5	3	3	3	2	3	0.24506371	-0.565891473	625.3275862	18	10	9	6	4	10	0.233729449	0.323129252	0.092405891	-0.344373044	-0.527777778	-0.642839246	-0.420634921	-0.551798498	T01_TT8	-0.569333333	-0.595804989	-0.695652174	-0.711708483	-0.328282828	-0.490196078	-0.265873016	-0.666666667	-0.622222222	-0.533333333	6.01	12.01	18.01	24.01
CC1DCD1895	T04	-0.706989247	868.2857143	6	6	3	4	1	1	-0.6323049	-0.738095238	481.6923077	4	5	1	1	2		-0.733214042	-0.620833333	589.4090909	9	5	2	1	4	1	-0.413364097	-0.646969697	668.9821429	19	16	6	6	7	2	-0.576430817	-0.166666667	0.115554525	0.26783513	-0.733333333	-0.733364653	-0.351449275	-0.236368715	T01_TT8	-0.608490566	-0.646319569	-0.787878788	-0.75029976	-0.578947368	-0.333333333	-0.491525424	-0.452380952	-0.450980392	-0.404761905	6.01	12.01	18.01	24.01
CC1DCD18D5	T05	-0.4375	1140.4	6	6	3	4	6		0.493695614	-0.68115942	464.5	6	3	2	1	3	3	-0.480037313	-0.543859649	544.8095238	6	4	4	2	3	2	0.480851257	-0.409090909	754.875	18	13	9	7	12	5	-0.343765281	-0.350694444	0.234921952	0.478134645			-0.548433048	-0.378713879	T01_TT8	-0.515151515	-0.575945626	-0.75	-0.736768524	-0.3	-0.4	-0.302631579	-0.420634921	-0.53125	-0.365591398	6.01	12.01	18.01	24.01
CC1DCD18AA	T06	-0.484234234	714.4	9	5	3	4	4	4	0.17582553	-0.396551724	639.952381	4	6	4	3	2	2	0.570666411	-0.561728395	412.75	8	4	8	3	3	2	-0.465250787	-0.331683168	587.6962025	21	15	16	10	9	8	0.260158715	-0.197740113	0.091714647	0.256828713	-0.785714286	-0.754218995	-0.299507995	-0.159151856	T01_TT8	-0.256289308	-0.41040305	-0.569444444	0.405277778	-0.543209877	-0.418300654	-0.337398374	-0.361111111	-0.152173913	-0.242753623	6.01	12.01	18.01	24.01
CC1DCD1899	T07	-0.466666667	958.0526316	5	4	2	3	4	1	-0.429408814	-0.591397849	513.4166667	6	8	3	2	2	3	-0.567102305	-0.552083333	705.7777778	5	3	3	2	1	3	-0.44663467	-0.515873016	708.6721311	16	15	8	7	8	7	-0.280595773	-0.261904762	0.194256888	0.438110639	-0.666666667	-0.600761905	-0.421455939	-0.406507	T01_TT8	-0.56302521	-0.644538606	-0.74537037	-0.593044264	-0.333333333	-0.601851852	-0.43	-0.33908046	-0.626984127	-0.46	6.01	12.01	18.01	24.01
CC1DCD1881	T08	-0.558641975	774.3636364	2	7	4	4	3	2	-0.661540907	-0.648648649	446.2777778	5	5	3	4	1		-0.572121018	-0.526666667	432.9285714	7	6	7	3	3	2	0.31421136	-0.58045977	546.9264706	14	18	14	11	7	4	-0.530772142	-0.338095238	0.181881676	0.453953332	-0.666666667	-0.687113679	-0.392307692	-0.3752739	T01_TT8	-0.385964912	-0.492992078	-0.711538462	-0.507560815	-0.286231884	-0.37654321	-0.300469484	-0.447368421	0.368421053	-0.296875	6.01	12.01	18.01	24.01
CC1DCD1896	T09	-0.733333333	831.5714286	3	5	1	3	2		0.454656174	-0.75	163.5	2	3	1	1	3		0.608477011	-0.547619048	503	2	5	1	1	2		-0.779966214	-0.713836478	536.4722222	7	13	3	5	7		-0.607969311	-0.107526882	0.194665252	0.640872669	-0.666666667	-0.683830393	-0.376984127	-0.412939415	T01_TT8	-0.531746032	-0.550458716	-0.777777778	0.693548387	-0.37654321	-0.703703704	-0.35	-0.666666667	-0.636363636	-0.611111111	6.01	12.01	18.01	24.01
CC1DCD18A2	T10	-0.450617284	764.625	9	5	3	2	4	1	-0.440450055	-0.716216216	273.5625	4	2	4	4	1	1	-0.332570906	-0.625925926	858	6	3	3	2	2	4	-0.5039889	-0.397619048	664.8	19	10	10	8	7	6	-0.363645066	-0.222222222	0.100503556	0.326255541	-0.666666667	-0.63868043	-0.200980392	0.144778415	T01_TT8	-0.503115265	-0.562751004	-0.756944444	-0.640480591	-0.101010101	-0.611111111	-0.141666667	-0.345238095	-0.481481481	-0.26	6.01	12.01	18.01	24.01
CC1DCD1882	T11	-0.293103448	744.1212121	10	7	3	5	6	2	-0.355992657	-0.416666667	330.0869565	7	5	2	4	3	2	-0.412565769	-0.095959596	844.7222222	5	4	5	9	7	6	0.505093904	-0.222636816	679.9782609	22	16	10	18	16	10	0.383057199	-0.226495726	-0.17180414	-0.491725062	-0.653846154	-0.673538321	-0.228682171	-0.222597359	T01_TT8	-0.509186352	-0.599043716	-0.70952381	-0.58423586	-0.212121212	0.262626263	0.213836478	-0.433333333	-0.277777778	-0.315217391	6.01	12.01	18.01	24.01
CC1DCD18BC	T12	-0.590909091	664	6	3	2	3	3	2	-0.30559225	-0.673913043	294.2857143	4	3	1	2	2	2	0.461859979	0.444444444	1276.037037	5	5	4	4	6	3	0.69034908	-0.447222222	853.15	15	11	7	9	11	7	0.571518256								T01_TT8	-0.465	-0.544527363	-0.74691358	-0.578338591	-0.447368421	-0.595238095	-0.432692308	-0.407407407	-0.5	-0.369791667				
CC1DCD197A	U51																																					0.180555556	0.06501766	-0.507365568	-0.333333333	-0.320887823	-0.321138211	-0.275431896	U01_UU3	-0.353535354	-0.551492992	-0.724358974	0.596683893	-0.455555556	-0.257575758	-0.257575758	-0.316666667	-0.333333333	-0.243055556	6.01	12.01	18.01	24.01
CC1DCD18B2	T13	-0.643939394	138.5263158	6	6	4	1	2		0.517948718	-0.672619048	349.25	6	5	3			2	-0.584040494	-0.597701149	446.2857143	9	3	5	1	1	1	-0.447289157	-0.584541063	314.1428571	21	14	12	2	3	3	-0.473664688	0.223958333	0.18564216	0.502494604	-0.738095238	-0.772169312	-0.37745098	-0.544408069	T01_TT8	-0.533783784	-0.592013889	-0.717391304	0.699245133	-0.607843137	-0.666666667	-0.638095238	-0.636363636	-0.555555556	-0.58974359	6.01	12.01	18.01	24.01
CC1DCD188A	T14	-0.588435374	749.2962963	7	4	4	4	1	7	0.551796712	-0.564814815	300	6	5	2	2	4	1	-0.448732084	-0.422222222	236.9583333	6	8	3	2	2	3	-0.600070323	-0.541666667	449.5492958	19	17	9	8	7	11	0.395698436	-0.311965812	0.230054158	0.570194069	-0.611111111	-0.640577941	-0.370056497	-0.242836793	T01_TT8	-0.516224189	-0.542991755	-0.681818182	-0.565550449	0.375	0.553030303	0.478070175	-0.570175439	0.546875	-0.352380952	6.01	12.01	18.01	24.01
CC1DCD188B	T15	-0.333333333	990.3636364	5	5	5	2	4	1	-0.47432928	-0.62	317.7368421	3	4	6	1	2	3	-0.436321195	-0.543209877	517.2727273	4	5	5	2	4	2	-0.579359799	-0.433333333	622.3015873	12	14	16	5	10	6	-0.432699543	-0.230769231	0.263581091	-0.523959369	-0.648148148	0.813772761	-0.337837838	0.636334077	T01_TT8	-0.564285714	-0.582225505	-0.730769231	-0.500782998	-0.547619048	0.402777778	-0.4	-0.28125	0.586021505	0.391666667	6.01	12.01	18.01	24.01
CC1DCD1885	T16	-0.579365079	123.3684211	5	4	4	3	1	2	-0.656405746	-0.567901235	357.8148148	11	5		2	3	6	-0.551485608	-0.360215054	477.3870968	6	6	6	4	4	5	-0.493219642	-0.426984127	348.1038961	22	15	10	9	8	13	-0.39310782	0.382882883	0.303119427	0.523810623	-0.583333333	-0.693458697	0.258064516	-0.214298844	T01_TT8	-0.234234234	-0.438331041	-0.628205128	0.340204162	-0.228395062	0.254385965	0.222222222	-0.447916667	-0.358024691	-0.3	6.01	12.01	18.01	24.01
CC1DCD18C7	T17	-0.587301587	944.4285714	6	5	3	3	2	2	-0.407510307	-0.710144928	463.7894737	6	5	4	2	1	1	0.454635475	-0.618421053	607.6818182	6	6	3	2	3	2	0.251288082	-0.626213592	677.6451613	18	16	10	7	6	5	0.307042718	-0.239583333	0.226955942	0.410195707	-0.745098039	-0.712081086	-0.208333333	-0.182744082	T01_TT8	-0.327102804	-0.434793555	-0.657407407	-0.544454771	-0.324786325	-0.595238095	-0.384615385	-0.277777778	-0.458333333	-0.25	6.01	12.01	18.01	24.01
CC1DCD187B	T18	0.57037037	701.1724138	2	3	5	4	9	6	0.53543523	0.693548387	250.2727273	6	5	4	3	2	2	0.522794245	-0.53125	541.1818182	6	2	4	4	3	3	0.500293797	0.426116838	517.0684932	14	10	13	11	14	11	0.419863519	0.091836735	0.18032632	0.507288521	-0.628205128	-0.702846997	0.145833333	-0.074783049	T01_TT8	-0.361111111	-0.421335201	-0.512820513	-0.689935065	-0.283950617	0.474358974	-0.230392157	-0.694444444	0.462962963	-0.476851852	6.01	12.01	18.01	24.01
CC1DCD18B9	T19	-0.551282051	593.4137931	6	8	6	2	3	4	0.580554743	-0.598039216	366.9259259	6	5	5	6	2	3	-0.45577895	-0.453488372	1071.333333	5	6	6	4	1	2	-0.573173971	-0.528735632	660.35	17	19	17	12	6	9	0.329117139	-0.364583333	0.240444193	0.491076072	-0.430555556	0.20272193	-0.443502825	0.325224715	T01_TT8	-0.588588589	-0.676261994	-0.796296296	-0.580072881	-0.416666667	-0.569444444	-0.449404762	-0.661764706	-0.525	-0.611111111	6.01	12.01	18.01	24.01
CC1DCD18CA	T20	-0.529411765	749.3333333	6	4	5	4	1	4	0.518345921	-0.617647059	290.35	8	3	2	2	2	3	0.410576533	-0.470588235	308.4230769	6	6	4	6	2	2	0.364781369	-0.483606557	454.4285714	20	13	11	12	5	9	0.420202683	0.166666667	0.160578393	0.409423209	-0.578431373	-0.658450433	0.25308642	0.199837976	T01_TT8	-0.27027027	-0.452104811	-0.711711712	0.647921173	-0.366666667	-0.5	-0.431034483	0.369047619	-0.487179487	-0.16091954	6.01	12.01	18.01	24.01
CC1DCD18BA	T21	0.517730496	866.7407407	6	4	4	3	5	4	0.611502347	-0.446969697	467.75	4	6	3	2	2	3	-0.438138138	-0.509259259	305.6666667	4	5	3	4	2	3	-0.525572801	-0.376190476	576.1176471	14	15	10	9	9	11	0.33196917	-0.228070175	0.148239057	0.346599968	-0.611111111	-0.524981099	-0.389333333	-0.235512904	T01_TT8	-0.369318182	-0.514905149	-0.666666667	0.53917335	-0.43627451	-0.5	-0.38034188	-0.555555556	0.483333333	-0.3	6.01	12.01	18.01	24.01
CC1DCD18B8	T22	-0.677083333	383.5	4	4	3	2	1		-0.6061473	-0.692982456	634.9375	7	2	2	1	1	3	-0.40673908	-0.688888889	594.3529412	5	5	1	5		1	-0.670707861	-0.585034014	545.3617021	16	11	6	8	2	4	-0.432367792	-0.264367816	0.06905924	0.360589165	-0.805555556	-0.812473393	-0.25	-0.229908672	T01_TT8	-0.53591954	-0.541808874	-0.766666667	-0.524278215	-0.40625	-0.275	-0.33	-0.515873016	-0.391666667	-0.455284553	6.01	12.01	18.01	24.01
CC1DCD1897	T23	-0.423076923	705.85	3	3	3	4	3	2	-0.294291339	-0.515625	729.1428571		5	4	2	2	1	-0.548957229	-0.407407407	1005.807692	3	4	6	4	4	5	0.513614552	-0.452941176	841.2666667	6	12	14	10	10	8	0.429649718	0.2	0.114327444	-0.159101454	-0.333333333	-0.458371059	0.37037037	0.447482719	T01_TT8	-0.555164319	-0.57727797	-0.723958333	-0.674494082	-0.426666667	-0.230769231	-0.359649123	-0.397435897	-0.512820513	-0.433333333	6.01	12.01	18.01	24.01
CC1DCD18D1	T24	-0.492753623	467.2380952	6	7	3	3	1	1	-0.654409693	-0.42	519.5517241	8	5	5	5	4	2	-0.470441445	-0.596774194	319.8181818	7	4	5	3	2	1	-0.568396516	-0.484444444	443.2638889	21	16	13	11	7	4	-0.340053763	-0.371794872	0.173612471	0.298771255	-0.777777778	-0.728439153	-0.532258065	-0.289974378	T01_TT8	-0.359195402	-0.444600281	-0.632183908	-0.600500715	-0.739316239	-0.703703704	-0.732638889	-0.574074074	-0.452380952	-0.54	6.01	12.01	18.01	24.01
CC1DCD1884	T25	-0.337121212	790.0666667	8	5	4	5	5	3	-0.381310363	-0.558823529	188.15	5	3	3	4	3	2	-0.424089379	-0.525	749.68	5	6	3	4	5	2	0.473864466	-0.430041152	616.0933333	18	14	10	13	13	7	-0.284278191	-0.282828283	0.225377914	-0.349562258	-0.633333333	-0.56825736	-0.289473684	-0.128026172	T01_TT8	-0.531446541	-0.606526429	-0.741666667	-0.673340548	-0.191666667	-0.529761905	-0.330882353	-0.557692308	0.363095238	-0.247863248	6.01	12.01	18.01	24.01
CC1DCD1877	T26	-0.675	991.5	5	1	2	5	2	3	0.582936063	-0.46969697	344.2352941	5	4	3	3		2	0.570526934	-0.590277778	403.125	5	5	3	1	1	1	-0.636086662	-0.574829932	591.1568627	15	10	8	9	3	6	0.465784251	0.202898551	0.134639003	0.573101957	-0.712121212	-0.810477124	-0.506849315	-0.423467319	T01_TT8	-0.210970464	-0.358316222	-0.666666667	0.429454269	0.224137931	-0.519607843	-0.303030303	-0.477777778	-0.546296296	-0.388888889	6.01	12.01	18.01	24.01
CC1DCD18A1	T27	0.672839506	1093.458333	6	5	5	3	4	1	-0.509384932	-0.607843137	240.6666667	2	2	4	4	2	1	0.600221484	-0.393939394	485.6842105	6	3	2	4	3	1	-0.433308769	0.505319149	673.8103448	14	10	11	11	9	3	-0.331674533	-0.231481481	0.159848021	0.527361659	-0.772727273	-0.745151515	-0.363387978	-0.199322162	T01_TT8	-0.580246914	-0.614488349	-0.716666667	-0.772839506	-0.638211382	-0.666666667	-0.644654088	-0.515151515	-0.705882353	-0.630952381	6.01	12.01	18.01	24.01
CC1DCD187D	T28	-0.37254902	636.7777778	8	5	4	6	2	2	-0.438357507	-0.571428571	277.173913	6	6	2	4	3	2	0.337593516	-0.341269841	1278.551724	6	5	4	6	4	4	0.594163876	-0.316326531	767.6708861	20	16	10	16	9	8	0.4251455	-0.31884058	-0.063320635	-0.788205787	-0.6	-0.723443058	-0.492063492	-0.357460838	T01_TT8	-0.541666667	-0.600361197	-0.738095238	-0.566666667	-0.526666667	-0.385964912	-0.380116959	-0.563492063	-0.404761905	-0.301075269	6.01	12.01	18.01	24.01
CC1DCD18A4	T29	-0.301587302	398.1724138	6	7	6	3	4	3	0.31851983	-0.631313131	250.8	4	3	5	4	2	2	0.549326146	-0.305555556	279.0967742	5	5	4	5	7	5	0.381911702	-0.348765432	315.1875	15	15	15	12	13	10	0.286865773	-0.207317073	0.345113092	0.671498365	-0.697916667	-0.717492972	-0.266666667	-0.275467651	T01_TT8	-0.371794872	-0.450669486	-0.698717949	-0.537777778	-0.311827957	-0.433333333	-0.30620155	-0.375	-0.5	-0.295454545	6.01	12.01	18.01	24.01
CC1DCD18E5	T30	-0.469298246	360.7241379	3	5	5	6	3	7	0.547142857	-0.41025641	329.5263158	6	5	1	3	2	2	0.639052231	-0.37962963	240.1818182	4	4	4	4	4	2	-0.523706508	-0.303571429	314.3714286	13	14	10	13	9	11	0.348086266	0.128571429	0.170322848	-0.484453228	-0.487179487	-0.535404995	-0.264227642	-0.285778135	T01_TT8	-0.375457875	-0.521834061	-0.654761905	-0.495777027	-0.447712418	0.482051282	-0.289272031	-0.356321839	-0.34057971	-0.248148148	6.01	12.01	18.01	24.01
CC1DCD18CF	T31	-0.481481481	1173.777778	5	7	6	1	4	3	0.453805289	-0.592592593	361.05	6	4	3	2	2	3	-0.331760133	-0.414141414	602.3333333	7	4	6	5	5	6	0.339678427	-0.378995434	734.875	18	16	15	8	11	12	0.379656009	0.28125	0.118087189	0.417341856	-0.7	-0.740481965	-0.292307692	-0.074549136	T01_TT8	-0.324742268	-0.428616352	-0.62962963	-0.499525166	-0.4	-0.452380952	-0.262411348	-0.545454545	-0.303921569	-0.442222222	6.01	12.01	18.01	24.01
CC1DCD190D	T32	0.70212766	598.7407407	8	6	6	4	1	2	-0.474891184	-0.660714286	350	2	2	4	3		2	-0.642801068	-0.486111111	521.5	4	4	6	1	2	1	-0.469840732	-0.558922559	519.0172414	14	12	16	8	3	5	-0.387478126	-0.216049383	0.132122846	0.393918399	-0.541666667	-0.492208995	-0.329268293	-0.212999731	T01_TT8	-0.539473684	-0.606753813	-0.753968254	-0.725264169	-0.376984127	-0.598039216	-0.440677966	0.641666667	-0.476190476	-0.482142857	6.01	12.01	18.01	24.01
CC1DCD187F	T33	-0.385964912	1461.285714	7	6	4	4	5	2	0.417300407	-0.547619048	244.2307692	5	5		1	2		-0.740350016	-0.666666667	379.047619	6	4	5	3	3		0.625975002	-0.371794872	839.5322581	18	15	9	8	10	2	-0.345072726	0.401234568	0.119721429	0.332390955	-0.523809524	-0.734797945	-0.333333333	-0.454226347	T01_TT8	-0.407608696	-0.564081408	-0.666666667	0.520555556	-0.2	-0.37037037	-0.197916667	0.409722222	-0.37962963	0.182795699	6.01	12.01	18.01	24.01
CC1DCD18C0	T34	-0.537037037	1292.291667	9	4	2	5	3	1	-0.583165336	-0.615384615	402.5	7	3	2	3	1	2	0.473626853	-0.680952381	630.2941176	5	5	1	4		2	0.614457398	-0.617777778	830.0847458	21	12	5	12	4	5	-0.577663372	-0.240196078	-0.178851365	-0.622976937	-0.619047619	-0.57019092	-0.414141414	-0.273585973	T01_TT8	-0.519125683	-0.543874172	-0.759803922	-0.684210526	-0.506410256	-0.577777778	-0.532520325	-0.5	-0.565217391	-0.538461538	6.01	12.01	18.01	24.01
CC1DCD18AC	T35	-0.44047619	827.1481481	7	4	6	2	4	4	0.466891053	-0.597222222	461.375	4	4	3	2	1	2	-0.428549311	-0.519607843	676.65	4	5	4	1	4	2	0.675467626	-0.491869919	686.4761905	15	13	13	5	9	8	0.425886101	-0.408333333	0.291464451	0.607473704	-0.541666667	-0.558243456	-0.5	-0.339144262	T01_TT8	-0.556603774	-0.601815824	-0.706896552	0.170598911	-0.603174603	-0.444444444	-0.537037037	-0.683333333	-0.676470588	-0.68018018	6.01	12.01	18.01	24.01
CC1DCD18A8	T36	-0.513513514	1042.695652	9	4	5		3	1	-0.493506145	-0.666666667	575.1764706	5	4	4	1		2	-0.406975037	-0.609195402	1419.818182	2	2	2	1	2	2	0.595744681	-0.578313253	968.1960784	16	10	11	2	6	5	-0.243308379	-0.387596899	0.181578139	0.423380371	-0.69047619	-0.56324263	-0.617283951	-0.436027827	T01_TT8	-0.637037037	-0.667216722	-0.747747748	-0.776622777	-0.359649123	-0.28125	-0.336419753	0.311111111	0.608695652	0.49122807	6.01	12.01	18.01	24.01
CC1DCD1883	T37	-0.416666667	1226.142857	2	5	1	3	1	2	-0.611171514	0.607142857	444.4666667	4	6	2		3		0.61107222	-0.595238095	401	5	2	1		1	1	-0.552655065	-0.355555556	713.9230769	11	13	4	3	5	3	-0.592008089	-0.246666667	0.090737239	-0.290105925	-0.75	-0.670717593	-0.47826087	0.285294305	T01_TT8	-0.479166667	-0.566160521	-0.791666667	-0.794242424	-0.461904762	-0.7	-0.533333333	0.550724638	-0.407407407	-0.397435897	6.01	12.01	18.01	24.01
CC1DCD18CE	T38	-0.086956522	1048.333333	4	5	3	4	2	3	0.281682328	-0.567901235	750.1578947	3	5	4	2	4	1	-0.351310759	-0.365079365	501.4814815	8	5	6	3	3	2	0.512598992	-0.342857143	743.4029851	15	15	13	9	9	6	0.158079784	-0.27124183	0.137482138	0.522940241	-0.681818182	-0.691394873	-0.371980676	-0.203899723	T01_TT8	-0.51884058	-0.619559652	-0.713541667	-0.665178571	-0.488095238	-0.362745098	-0.440740741	-0.403508772	-0.375	-0.39047619	6.01	12.01	18.01	24.01
CC1DCD1894	T39	-0.602564103	1116.411765	5	6	2	1	2	1	-0.469445376	-0.483333333	684.7	4	5	4	1	4	2	-0.48222928	-0.734567901	441.1333333	6	2	4	1	1	1	-0.440470151	-0.353333333	755.5769231	15	13	10	3	7	4	-0.244626447	-0.256410256	0.161352675	0.461219795			-0.466666667	-0.334306846	T01_TT8	-0.37164751	-0.470588235	-0.626666667	-0.680690399	-0.451923077	0.563492063	-0.372222222	-0.53030303	-0.630434783	-0.581481481	6.01	12.01	18.01	24.01
CC1DCD18CC	T40	-0.504761905	86.27777778	6	5	2	3		1	0.613131313	-0.666666667	654.2608696	8	5	3	3	2	2	-0.49709244	-0.529100529	1145.375	3	5	3	2		3	0.690606429	-0.557077626	612.754386	17	15	8	8	2	6	-0.523961487	-0.186046512	0.154265612	0.618695404	-0.541666667	0.524114903	-0.498158379	-0.413349457	T01_TT8	-0.546925566	-0.59679878	-0.77027027	-0.754305978	-0.303418803	0.43452381	-0.232142857	0.583333333	-0.435185185	-0.395348837	6.01	12.01	18.01	24.01
