rfid	sha_04_age	death_comment	add_ind_sexcohort	add_ind_no_sex	add_ind_no_sexcohort	sha_mean_01_02	sha_mean_03_04	sha_mean_inactive_01_02	sha_mean_inactive_03_04	sha_mean_to_01_02	sha_mean_to_03_04	sha_iti_coefficient_of_variation_03_04	sha_iti_coefficient_of_variation_01_02	sha_iti_median_03_04	sha_loading_phase_intake_01_02	sha_loading_phase_intake_03_04	sha_titration_phase_01_02	sha_titration_phase_03_04	lga_mean_delta_esc	lga_mean_01_02	lga_mean_inactive_01_02	lga_mean_active_01_02	lga_mean_to_01_02	lga_iti_coefficient_of_variation_01_02	lga_iti_median_01_02	lga_loading_phase_intake_01_02	lga_titration_phase_01_02	lga_mean_active_12_14	lga_iti_coefficient_of_variation_12_14	tail_immersion_analgesia	tail_immersion_tolerance	tail_immersion_baseline	tail_immersion_oxypresa	tail_immersion_oxypostsa	von_frey_force_bsl	von_frey_force_difference	von_frey_force_percent	von_frey_force_withdrawal	von_frey_time_bsl	von_frey_time_difference	von_frey_time_percent	von_frey_time_withdrawal	treatments_pr_vehicle	treatments_pr_buprenorphine	treatments_pr_methadone	treatments_pr_naltrexone	pr_saline_active	pr_saline_breakpoint	pr_saline_inactive	pr_saline_rewards	pr_buprenorphine_active	pr_buprenorphine_breakpoint	pr_buprenorphine_inactive	pr_buprenorphine_rewards	pr_methadone_active	pr_methadone_breakpoint	pr_methadone_inactive	pr_methadone_rewards	pr_naltrexone_active	pr_naltrexone_breakpoint	pr_naltrexone_inactive	pr_naltrexone_rewards	sha_iti_mode_03_04	sha_iti_numburst_03_04	sha_iti_maxburst_03_04	sha_iti_meannumrewards_03_04	sha_iti_pctrewards_03_04	sha_iti_mode_01_02	sha_iti_numburst_01_02	sha_iti_maxburst_01_02	sha_iti_meannumrewards_01_02	sha_iti_pctrewards_01_02	lga_iti_mode_12_14	lga_iti_numburst_12_14	lga_iti_maxburst_12_14	lga_iti_meannumrewards_12_14	lga_iti_pctrewards_12_14	lga_iti_mode_01_02	lga_iti_numburst_01_02	lga_iti_maxburst_01_02	lga_iti_meannumrewards_01_02	lga_iti_pctrewards_01_02
933000320047484	64		-0.682741713	-0.690737523	-0.646404187	0.5	0	0	0	0	0								-1.155841055	4.5	6	4.5	0	0.899048094	3030		8	23	1.289952262	2.29	1	3.31	5.6	4.6	19.33333333	-2.383333333	-12.32758621	21.71666667	9.566666667	-1.2	-12.54355401	10.76666667	50	-50	100	-75	14	4	0	6	2	1	3	2	20	4	5	8	1	1	0	1							0	0	0		1075.333333	0.333333333	0.666666667	0.666666667	2.666666667	14149	0	0	0	0
933000320047120	66		-0.178359233	-0.12317375	0.066847169	0.5	8.5	1.5	6.5	0	12	1.252404155		192				9	-0.452784016	85	33.5	356.5	271.5	2.562275838	33.5	8	99	366.3333333	2.916449128	2.78	0.13	2.28	5.06	4.93	19.03333333	5.233333333	27.49562172	13.8	9.4	2.633333333	28.0141844	6.766666667					12	3	0	5	1	1	1	1	4	2	1	3	0	0	0	0							1.5	1.5	1.165		47.33333333	20.33333333	4.666666667	2.843333333	79.66666667	23	19	4	2.84	60
933000320047257	66		0.030519934	0.195583835	0.659598022	7	4.5	9	3.5	2	0	0.724078914	1.661931391	1268	2	3	3	1	1.924915828	64	7.5	139	75	2.721316519	58.5	3	71	1047.333333		0.76	-0.09	2.43	3.19	3.28	14.2	-1.6	-11.26760563	15.8	6.95	-0.816666667	-11.75059952	7.766666667					45	5	0	9					36	5	5	9	18	2	0	3						368	1	1	1	40	21	55.66666667	5.333333333	3.233333333	89.33333333	22.5	17.5	5	2.8	75.5
933000320047050	74		0.92657269	0.965392024	0.548019509	3	5	9	4	1	5.5	0.692234724	0.744577658	1136	1	2	2	4	0.370127263	70	13	132.5	62.5	0.872287667	536	2	93	174	0.896516563	6.87	3.28	2	8.87	5.59	19.73333333	3.383333333	17.14527027	16.35	9.75	1.683333333	17.26495726	8.066666667	-4.347826087	-82.60869565	-4.347826087	-91.30434783	169	13	5	22	10	2	0	4	204	13	45	22	2	1	3	2	2176	1	1	1	28.5		0	0	0	0	27.66666667	19.33333333	3.666666667	2.306666667	58.66666667	35.5	14.5	2.5	2.055	42.5
933000320046809	72		-0.555512622	-0.498196169	-0.661811702	0.5	1.5	2	9	0	1	0.416158537		656	1				-0.18182951	2	4	2	0	1.142882583	3858		3	64	1.932798519	6.16	-0.28	2.41	8.57	8.85	18.4	-3.283333333	-17.8442029	21.68333333	9.083333333	-1.666666667	-18.34862385	10.75	80	180	120	140	28	5	5	9	62		4	14	39	6	4	11	43	6	6	12		0	0	0			0	0	0		32.66666667	11.66666667	3	2.223333333	47.66666667		0.5	1	1	
933000320047336	72		0.918012104	0.929713852	0.495890669	0	1.5	0.5	2.5	0	0.5	0.958525346		651					0.525365105	3	17.5	3.5	0.5	1.632399682	181.5		6	102	0.899349759	4.29	0.63	3.53	7.82	7.19	18.01666667	9.9	54.94912118	8.116666667	8.9	5.016666667	56.3670412	3.883333333	31.57894737	-5.263157895	15.78947368	-52.63157895	190		7	25	102		10	18	143		11	22	34	5	4	9		0.5	1	1			0	0	0		57.66666667	15.33333333	2	2	37.33333333		0.5	1.5	1.5	30
933000320046817	72		0.600229733	0.678324074	0.219117461	3.5	1	2	0.5	3.5	0.5		1.614697072				5		0.784094842	12	10.5	18.5	6.5	1.324967672	1403.5	2	12	103.3333333	0.675467619	2.07	-0.43	2.87	4.94	5.37	18.86666667	4.816666667	25.53003534	14.05	9.316666667	2.433333333	26.11806798	6.883333333	-19.04761905	-4.761904762	-33.33333333	-85.71428571	89	9	0	17	110	10	0	20	70	8	1	14	5	2	0	3		0	0	0	0	25	1.5	2	2	90	225.3333333	13.33333333	3	2.15	32	8594.5	1.5	2	2	39
933000320047348	72		0.259308458	0.178375123	0.095340782	0.5	0.5	0	0	0	0								-0.871775475	17.5	0	26	8.5	0.946997481	1384		26	36	1.352493741	8.45	5.19	2.4	10.85	5.66	16.05	2.75	17.13395639	13.3	7.9	1.4	17.72151899	6.5	-33.33333333	-100	533.3333333	100	4	2	0	2	0	0	0	0	111	10	0	19	14	3	0	6		0	0	0			0	0	0		2298	3.333333333	2.333333333	1.586666667	24	3778	3	2	2	33.5
933000320047344	72		0.443031352	0.493629636	0.175939442	3.5	0.5	6	1.5	0.5	0.5		1.105180433				6		0.775470518	22	13	26.5	4.5	1.468927287	1082	1	33	102	0.759023751	4.75	3.1	1.88	6.63	3.53	18.38333333	-0.416666667	-2.266545784	18.8	9.116666667	-0.166666667	-1.828153565	9.283333333	63.63636364	100	109.0909091	-72.72727273	98	10	5	18	143		21	22	153		13	23	8	2	2	3		0	0	0			1	1	1	33.5	438	14.66666667	2.666666667	2.106666667	33.66666667	29	4.5	3	2.325	48
933000320047350	72		-0.232542702	-0.206757242	-0.40861286	0.5	2	0	0	0	2.5	0.091954023		783		2	1		0.447746184	11.5	0	18	6.5	0.896888127	3036	2	12	733.6666667	2.051548096	4.79	-0.53	2.87	7.66	8.19	17.68333333	2.283333333	12.91234684	15.4	8.733333333	1.166666667	13.35877863	7.566666667					18	3	0	6	0	0	0	0	3	2	0	2	1	1	0	1	783	0	0	0	0		0	0	0		20.66666667	16	6	3.88	75	118	1	2.5	2.5	21.5
933000320046802	72		0.594276156	0.781666892	0.184550975	2.5	6.5	3.5	8.5	0.5	10	1.491692981	1.226199725	390		3	3	4	2.224357046	25.5	13.5	31	5.5	1.134882522	1315	3	27	169	1.706705324	1.4	-1.22	2.44	3.84	5.06	16.98333333	-0.55	-3.238469087	17.53333333	8.533333333	-0.1	-1.171875	8.633333333	47.82608696	-43.47826087	-17.39130435	-73.91304348	371		0	34	53	7	1	13	103		4	19	21	4	2	6	41.5	2	2.5	2.165	66.5	37.5	1	2	2	83.5	28	43	4.666666667	2.75	80	32.5	4.5	3	2.2	39.5
933000320046821	71		0.471200389	0.49286829	0.174571812	0.5	1	4	1.5	0.5	0							2	1.275681343	8.5	5	11	2.5	0.941715404	2115		12	611.6666667	2.35764838	4.63	1.44	2.59	7.22	5.78	24.73333333	5.083333333	20.55256065	19.65	12.3	2.516666667	20.46070461	9.783333333	333.3333333	-100	333.3333333	100	57	7	15	13	0	0	0	0	57	7	10	13	19	4	0	6		0	0	0	0		0	0	0		436.3333333	23.33333333	5	3.67	77	11125	0	0	0	0
933000320047586	70		0.400736045	0.479867206	0.078815824	0.5	4.5	9	3	0	2.5	0.990093471		1716		1	1	7	1.525786755	102.5	14.5	119.5	17	3.185406054	109		162	197.3333333		3.87	-0.1	3.16	7.03	7.13	18.68333333	3.283333333	17.573595	15.4	9.233333333	1.666666667	18.05054152	7.566666667	77.77777778	144.4444444	-100	-100	97	9	3	16	156		11	22	0	0	0	0	0	0	0	0	3167	0.5	1	1	16.5		0	0	0		22.33333333	21	3.666666667	2.746666667	69.33333333	40.5	31	3.5	2.315	69
933000320047580	71		0.504633431	0.473037396	0.259014593	8	10.5	9	16	3	5.5	0.97129387	1.048934716	573	3	8	3	7	0.663354298	32.5	27.5	39.5	7	3.202749589	345	7	10	104.6666667	1.774886616	4.41	4.01	6.03	10.44	6.43	16.93333333	4.266666667	25.19685039	12.66666667	8.516666667	2.333333333	27.39726027	6.183333333					0	0	1	0	7	3	5	4	30	5	4	9	0	0	0	0	27.5	2	2	2	38.5	110	1	2	2	29	25.66666667	22	3.666666667	2.363333333	56.66666667	22	8	3.5	2.19	56
933000320047007	64		-0.286007849	-0.359652063	-0.357344851	0	0.5	0	0	0	0								-1.48410252	2.5	3	3	0.5	0.455552545	12512	2	1	4.333333333	0.890241198	3.29	3.66	5.09	8.38	4.72	15.36666667	0.316666667	2.060737527	15.05	7.55	0.15	1.986754967	7.4	-100	-100	700	-100	0	0	2	0	0	0	0	0	27	5	5	8	0	0	0	0		0	0	0			0	0	0			0	0	0	0	12043	0	0	0	0
933000320047022	67		0.123488051	0.043229302	-0.016682811	0.5	0	1	0	0.5	0						1		-0.802780879	1	3.5	1	0				1	36.33333333	0.779565002	5.25	4.75	3.69	8.94	4.19	16.81666667	2.5	14.86620416	14.31666667	8.283333333	1.266666667	15.2917505	7.016666667					35	6	1	10	87		5	17	3	1	0	2	0	0	0	0		0	0	0			0	0	0		400	3.333333333	2.666666667	2.193333333	28.66666667		0	0	0	0
933000320047596	70		0.920206933	1.017028302	0.51741728	0	0	0	0	0	0								0.594359702	31.5	1.5	41.5	10	1.053758237	834	2	33	240.6666667	2.860368253	5.94	2.57	3.13	9.07	6.5	20.81666667	0.583333333	2.802241793	20.23333333	10.31666667	0.216666667	2.100161551	10.1	-90	-93.33333333	-100	-93.33333333	7	2	0	3	3	2	2	2	0	0	0	0	3	2	0	2		0	0	0			0	0	0											
933000320047587	70		0.018599191	0.085436926	-0.184981257	0	1	0	0	0	0	0		399		1			0.137270499	18.5	1	36	17.5	3.127390641	81		35	79.33333333	0.967715095	2.55	1.66	4.04	6.59	4.93	14.13333333	-2.766666667	-19.5754717	16.9	7	-1.333333333	-19.04761905	8.333333333	0	-46.15384615	-38.46153846	-69.23076923	55	7	1	13	21	4	2	7	26	5	2	8	9	3	3	4		0	0	0			0	0	0											
933000320046820	70		-0.824053913	-0.841876721	-0.865321833	0	0	1.5	0.5	0	0								-1.561721441	1.5	2	1.5	0	0	12970		1	2	0	3.32	-0.56	4.09	7.41	7.97	17.65	-0.516666667	-2.927289896	18.16666667	8.7	-0.266666667	-3.0651341	8.966666667	100	-100	133.3333333	-33.33333333	17	4	19	6	0	0	0	0	17		1	7	5	2	0	2		0	0	0			0	0	0											
933000320047015	67		-0.904512565	-0.917873921	-0.908369651	0	0.5	0	2	0	1								-1.432356572	24.5	15.5	51.5	27	2.38074998	183	1	45	7.666666667	1.637409283	2.37	0.36	2.06	4.43	4.07	16.48333333	-2.9	-17.59352882	19.38333333	8.166666667	-1.416666667	-17.34693878	9.583333333					0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0		0	0	0			0	0	0											
933000320047025	66	"2019-11-02_Died, after tolerance tail immersion"	-0.972999656	-0.961178918	-0.952365677	1.5	5	4.5	2	3	5	0.753707539	0	740	1	1	2	2	-1.432356572	22.5	10.5	29	6.5	1.120248869	1465	4	22	8.333333333	0.481234123	3.06	1.06	3.06	6.12	5.06	14.73333333	-6.4	-43.43891403	21.13333333	7.233333333	-3.233333333	-44.70046083	10.46666667	-100	-100	-100	-50	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	367	0.5	1	1	20		0	0	0	0										
933000320046843	68	"2019-11-03_Died, after tolerance tail immersion"	-0.888188723	-0.796884343	-0.941814677	7.5	3.5	7.5	0.5	7.5	2.5	0.595212911	1.078921079	1435	1	2	8	2	-0.820029528	12.5	0	16	3.5	1.497780648	2735	2	20	35	0.958608373	3.03	-0.97	2.88	5.91	6.88	14.36666667	-7.5	-52.20417633	21.86666667	7.05	-3.783333333	-53.6643026	10.83333333	-63.63636364	-81.81818182	-100	-90.90909091	8	3	1	4	2	1	1	2	0	0	0	0	1	1	0	1	1236.5	0.5	1	1	20	68.5	2.5	2.5	2.25	73										
933000320047156	64		-0.294263922	-0.288237549	-0.364236499	1	0.5	0.5	0	0.5	0					1	1		-0.380188975	27	19.5	35	8	1.037469257	1233.5		35	59.33333333	1.145072577	5.06	4.13	3.63	8.69	4.56	11.96666667	-5.366666667	-44.84679666	17.33333333	5.833333333	-2.7	-46.28571429	8.533333333	400	900	2200	200	14	3	6	5	37		3	10	158		4	23	8	2	2	3		0	0	0			0	0	0	0										
933000320046826	68		-0.10511557	-0.026428144	-0.304000378	3.5	4.5	3	8	4	7	1.43914073	0.913113932	35	1		2	7	-0.130083562	39.5	14.5	112.5	73	0.931139459	1215	3	44	145.3333333	2.026882162	1.97	0.66	3.34	5.31	4.65	16.05	-3.033333333	-18.8992731	19.08333333	7.9	-1.533333333	-19.4092827	9.433333333	-12.5	-100	-56.25	-93.75	105	8	2	14	0	0	0	0	23	4	3	7	1	1	0	1	132	1.5	2.5	2.25	85.5	1185.5	1	2	2	58.5										
933000320047024	68	"2019-11-29_Died, before dissection"	-0.452881682	-0.30805452	-0.575161576	7	4	8	13	3.5	2	1.017918104	1.043990749	512.5			9	5	0.844465114	12.5	5	18	5.5	2.594805875	296	2	6	129.6666667	1.868057917	3.34	-1.97	2.41	5.75	7.72	21.68333333				10.78333333				866.6666667	33.33333333	800	-100	264		8	29	8	2	0	4	232		17	27	0	0	0	0		1	1	1	28.5	58.5	2	2.5	2.335	66.5										
933000320047002	68		-0.631890144	-0.630677408	-0.698157013	0	1.5	3	6	0	0	0		5261		1		1	-0.811405203	32	29.5	54	22	1.149374155	853.5		48	51.66666667	2.186741918	2.75	0.41	2.75	5.5	5.09	16.75	-1.516666667	-9.054726368	18.26666667	8.25	-0.766666667	-9.292929293	9.016666667	-100	600	-100	-100	0	0	0	0	19		6	7	0		2	0	0	0	0	0		0	0	0	0		0	0	0											
933000320047023	68		-0.145545606	-0.176544526	-0.321369566	3.5	0	3	1.5	1	0		0.853600375						-0.259448431	0.5	20	0.5	0					57.66666667	2.581060108	3.38	0.13	2.62	6	5.87	20.53333333	5.3	25.81168831	15.23333333	10.16666667	2.683333333	26.39344262	7.483333333					12	3	2	5	0	0	1	0	27	5	5	9	6	2	0	2		0	0	0			0.5	1	1	16.5	28	12.66666667	3.333333333	2.15	56.66666667		0	0	0	
933000320047046	74		-0.12475588	-0.240835395	-0.569740909	3	6	2.5	2.5	0	1.5	0.54551706	0.563617771	1234	1	2	2	5	0.768140176	32.5	26.5	34	1.5	1.21666396	853	3	32	100.3333333	2.669635959	3.38	-2.78	3.47	6.85	9.63	20.5	-1.316666667	-6.422764228	21.81666667	10.15	-0.666666667	-6.568144499	10.81666667	-100	0	7.142857143	-85.71428571	0	0	0	0	64	8	3	14	81	8	0	15	4	2	0	2	1438.5	0.5	1	1	16.5		0.5	1	1											
933000320046824	72	"2019-10-29_Died, euthanized due to illness, extreme swelling of the body and face"	-0.582476549	-0.291241317	-0.373824605	1.5	3.5	1.5	10	1.5	2	0.478800349	0.139104478	1699		1	1	3	-1.94328796	11.5	14	17.5	6	1.213036219	1143	4	5	4.666666667	1.163122438	1.15		3.03	4.18		20.8	10.1	48.55769231	10.7	10.3	5.116666667	49.6763754	5.183333333					7	2	3	4					0	0	1	0					2169.5	0	0	0	0		0	0	0											
933000320047033	75		-1.641554763	-1.604014344	-1.567961086	5	3.5	14.5	4.5	2	1.5	0.474194703	0.971972797	2035		3	8	2	-1.85740562	16.5	14.5	23.5	7	1.116073391	1312	1	25	5.666666667	0.839767006	2.15	-2.32	3.47	5.62	7.94	12.66666667	-10	-78.94736842	22.66666667	6.183333333	-5.066666667	-81.94070081	11.25					2	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1441.5	0	0	0	0	820.5	1.5	2.5	2.5	78.5	7623.333333	1	1.333333333	1.333333333	30	4960	3	2	2	43
933000320047326	72		0.365902472	0.345189994	0.118411105	1	0	1.5	0.5	1	0		0						-1.084464568	28.5	7	37	8.5	1.419717418	739	1	21	34.33333333	1.728235185	3.6	3.65	3.18	6.78	3.13	18.25	0.766666667	4.200913242	17.48333333	9.016666667	0.383333333	4.251386322	8.633333333	-5.555555556	50	-55.55555556	-61.11111111	86		4	17	239	18	4	27	23	4	2	8	27	4	4	7		0	0	0			0	0	0		725	6.333333333	2.666666667	2.25	55	486.5	4	2.5	2.335	34
933000320046811	72		0.324660652	0.319371125	0.109469713	4.5	5.5	0	0	3	2.5	0.797052699	1.131416766	755		1	5	5	0.007468029	16.5	7.5	24	7.5	1.730901667	1219		19	71.66666667	1.755769755	1.4	2.84	5.66	7.06	4.22	21.68333333	4.25	19.60030746	17.43333333	10.75	2.15	20	8.6	-14.28571429	-85.71428571	71.42857143	-28.57142857	13	4	5	6	1	1	0	1	51	7	4	12	14	3	1	5	393	1	1	1	40	2159	1	1.5	1.25	41.5	36.66666667	16	3.333333333	2.406666667	68	3230	2.5	2	2	37
933000320046804	72		1.216194908	1.074194518	0.624373398	10.5	7	9.5	14	4	3	0.800454679	1.219427683	1185.5	3	3	11	7	1.577887945	15	13	19.5	4.5	1.076803169	1494	3	16	132	1.520497433	4.85	3.04	2.5	7.35	4.31	20.18333333	4.566666667	22.62592898	15.61666667	9.983333333	2.3	23.03839733	7.683333333	-25	40	25	-90	76	8	5	15	274	19	11	28	203	16	3	25	5	2	4	2	655	1.5	2.5	2.25	47.5	1834.5	2.5	2.5	2.25	57	202.3333333	20.66666667	3	2.09	43	236.5	2.5	1	1	19
933000320047347	72		-0.014127244	-0.108264323	-0.351223797	9	11	12	17	10	18	1.375724932	1.04808906	45.5	3	5	12	9	0.706795648	43	23.5	78.5	35.5	1.302471815	630	7	45	109.6666667	1.370012847	2.15	1.28	4.63	6.78	5.5	17.96666667	-4.383333333	-24.39703154	22.35	8.866666667	-2.216666667	-25	11.08333333	0	-77.77777778	-100	-100	32		2	9	2	1	0	2	0	0	0	0	0	0	0	0	420.5	3.5	3	2.375	76	317	2.5	2.5	2.5	59	41.66666667	18.66666667	4	2.483333333	62	30	9.5	3.5	2.42	53.5
933000320047328	72		-0.167527458	-0.143303128	-0.263730643	10.5	10	7.5	2	5.5	6	1.031598042	0.848091854	310	5	6	7	8	-0.286985705	29	21	40	11	1.7045304	137	4	33	51.66666667	1.30844464	4.44	2.04	2.91	7.35	5.31	20.4	1.8	8.823529412	18.6	10.1	0.9	8.910891089	9.2	-100	-100	500	200	0	0	0	0	0	0	0	0	15	4	0	6	5	2	1	3	88.5	2	3	2.665	48.5	80.5	2.5	2	2	44.5	104	9	2.666666667	2.193333333	45.33333333	40.5	10	3	2.2	75.5
933000320046816	72		0.520403026	0.473058666	0.158009587	0	1	1	1	0	1	0		111				2	-0.102952121	27	4.5	33	6	0.977987015	1219	2	36	57.33333333	0.584564123	6.37	1.22	2.1	8.47	7.25	17.26666667	5.25	30.40540541	12.01666667	8.516666667	2.666666667	31.3111546	5.85	-47.05882353	-100	-11.76470588	-70.58823529	29		1	9	0	0	0	0	70		2	15	13	3	0	5		0.5	1	1			0	0	0		687.6666667	0.333333333	0.666666667	0.666666667	1.333333333	1818.5	1.5	1	1	12
933000320047597	70		-0.159372109	-0.272754406	-0.561660273	0.5	7	4	5	0	2.5	1.014703856		690.5	1	1		5	1.234358589	65.5	24.5	111	45.5	1.964004866	167	5	99	98.66666667	2.115530471	2.75	-1.64	4.18	6.93	8.57	21.71666667	-2.666666667	-12.27935533	24.38333333	11.61666667	-0.5	-4.304160689	12.11666667	50	50	112.5	0	47		0	12	49	7	1	12	90		1	17	26	5	1	8	624	2	1	1	40		0	0	0		226.6666667	14.33333333	2.666666667	2.176666667	39	29	15.5	4	2.67	65
933000320046819	71		-0.037845446	0.007272092	-0.184996775	2.5	1	6	2.5	2.5	0.5		0.846582239			2	3		-1.010851135	14	9	17.5	3.5	1.070333283	1988	1	15	30.33333333	0.928953122	6.44	-0.44	3.12	9.56	10	27.41666667	8.116666667	29.60486322	19.3	11.98333333	2.45	20.44506259	9.533333333	22.22222222	-100	66.66666667	-88.88888889	36		0	11	0	0	0	0	66		0	15	1	1	0	1		0	0	0	0		0.5	1	1		756.6666667	0.666666667	0.666666667	0.666666667	3.333333333	4933.5	1.5	2	2	22.5
933000320047018	64		-0.819288463	-0.805630623	-0.926939675	1.5	4.5	5.5	7.5	0	3.5	0.374398175	0.090489914	1350		2	2	3	-0.704128495	16	12	23.5	7.5	1.190316102	1591.5	3	16	39.66666667	0.934325918	1.58	-2.66	3.79	5.37	8.03	14.98333333	-0.25	-1.668520578	15.23333333	7.366666667	-0.116666667	-1.583710407	7.483333333	-66.66666667	-33.33333333	200	100	1	1	0	1	2	1	0	2	31	5	11	9	13	3	1	6	1174.5	0	0	0	0		0	0	0		422.6666667	1.333333333	2	2	7.333333333	498.5	2.5	2	2	28
933000320047594	70		-0.887390705	-0.882651114	-0.951894146	18	4.5	8	7.5	13.5	2.5	1.115135289	1.456981258	1235	3	5	16	3	-0.826817551	23.5	10	30.5	7	1.058978412	1271	2	32	45	1.562244919	3.97	-0.46	2.16	6.13	6.59	18.73333333	-5.4	-28.82562278	24.13333333	9.25	-2.716666667	-29.36936937	11.96666667	650	600	300	0	72	8	3	15	58		5	14	25	5	4	8	3	1	2	2	65.5	1	2	2	45	554	3.5	3.5	3.165	45.5	1817.666667	8.666666667	3.333333333	2.306666667	58	3640.5	2.5	2	2	21.5
933000320046806	71		0.531706079	0.487288034	0.116142784	8.5	5.5	4.5	8.5	2.5	1	0.917990812	1.037232529	628	2	4	9	3	0.203770519	33	57.5	38	5	1.306333636	838.5	3	32	68.66666667	0.742693864	4.37	-1.53	2.72	7.09	8.62	24.86666667	10.26666667	41.28686327	14.6	12.33333333	5.283333333	42.83783784	7.05	-100	-88.23529412	-76.47058824	-82.35294118	0	0	0	0	4	1	1	2	7	2	3	4	6	2	1	3	358.5	0.5	1	1	16.5	2005.5	3	2	2	68.5	642.3333333	5.666666667	2.666666667	2.11	20	48	8	3	2.185	54
933000320047585	70	"2019-10-24_Died, after treatment 1 (was in Naltrexone group)"	-0.056615019	0.04264998	-0.241301331	4	13.5	5	3.5	1	1.5	0.890410592	0.751160546	340		5	6	8	0.326459575	33	10	34.5	1.5	1.131980997	1049.5	7	37	69.33333333	1.033077386	1.19		2.75	3.94		22.38333333	4.983333333	22.26358898	17.4	10.6	2.016666667	19.02515723	8.583333333				-100													0	0	0	0	104.5	2.5	2.5	2.165	40	566	0.5	1	1	25	529.3333333	7.666666667	2.666666667	2.106666667	25.33333333	655.5	3	2.5	2.25	19.5
933000320046805	71		-0.278469685	-0.2737673	-0.474165855	5	6	6	8.5	1.5	2.5	0.747700252	0.84242115	999		2	5	7	-0.409674761	27.5	13	36	8.5	1.207079978	866	3	21	50.33333333	0.909993666	2.93	-1.72	3.1	6.03	7.75	20.81666667	4.383333333	21.05684548	16.43333333	10.31666667	2.233333333	21.64781906	8.083333333	-28.57142857	-85.71428571	-28.57142857	28.57142857	12	3	3	5	1	1	0	1	10	3	0	5	29	5	5	9	2313.5	0.5	1	1	14.5	1693.5	0	0	0	0	941.6666667	3.666666667	2	2	18	477.5	3.5	2.5	2.1	29.5
933000320046844	63		0.491242186	0.399712927	0.025247956	5	6	1	2.5	5.5	3	0.750400212	0.409808816	1074.5		1	4	6	0.682257837	25	22.5	48.5	23.5	1.556111913	734	3	29	111.3333333	1.506178072	2.35	-0.65	3.47	5.82	6.47	25.03333333	4.866666667	19.44074567	20.16666667	12.45	2.466666667	19.81258367	9.983333333	17.64705882	-5.882352941	-5.882352941	-82.35294118	139	11	5	20	79		4	16	80		0	16	7	2	8	3	397	1.5	2	2	50	1311	0.5	1	1	20	425.6666667	10.66666667	2.333333333	2.046666667	29.66666667	183.5	5.5	3.5	2.555	56
933000320046840	66		-0.190461301	-0.266997357	-0.565508098	2.5	0.5	4	6.5	0	0		0.5424691		1		1		-0.336061327	12	26.5	15.5	3.5	1.35271014	1567.5	1	18	60.33333333	1.818800699	1.84	-2.63	4.88	6.72	9.35	17.48333333	-0.233333333	-1.334604385	17.71666667	8.616666667	-0.116666667	-1.353965184	8.733333333	-5.555555556	-61.11111111	-50	-77.77777778	107		3	17	22	4	29	7	39		2	9	9	3	4	4		0	0	0		2159.5	0	0	0	0	347.6666667	10.33333333	2.333333333	2.05	45.66666667	5834	1.5	3	2.5	33.5
933000320047151	64	"2019-10-28_Elimated from experiment, catheter broke"	-0.171356932	-0.153261898	-0.490212845	1	1	0	0	0	0.5		0		1	1			-0.225641177	9	1.5	11	2	1.133742125	1948.5		13	58	1.294132673	2.66		3.31	5.97		12.76666667	-2.116666667	-16.57963446	14.88333333	6.233333333	-1.066666667	-17.11229947	7.3	-23.07692308			-92.30769231	39	6	0	10									4	1	3	1		0	0	0	0		0	0	0		525	7.333333333	2.333333333	2.04	31.33333333	8527.5	0	0	0	0
933000320047168	64		-0.360730054	-0.29966135	-0.431025969	5.5	5.5	5.5	5	1	3	0.709957135	1.055577848	1056	3	2	4	5	-0.80227974	16	11	20	4	1.249258518	1640	2	17	49.66666667	1.565926218	1.95	-1	2.65	4.6	5.6	20.93333333	6.766666667	32.32484076	14.16666667	10.36666667	4.75	45.81993569	5.616666667	450	-100	650	-100	42	6	5	11	0	0	0	0	66		8	15	0	0	0	0	908.5	0.5	1	1	14.5	636	1	1	1	25	1262.666667	5.666666667	2.333333333	2.11	33.33333333	2040.5	2	1	1	21
933000320047170	64		0.798290876	0.674346736	0.269771243	1.5	1	0.5	0	1	3		0.929133858				3	2	1.320240928	33	11	38.5	5.5	1.148097365	1025	2	48	103.6666667	0.459364371	3.91	1.22	1.84	5.75	4.53	23.95	3.616666667	15.10090466	20.33333333	11.9	2.683333333	22.54901961	9.216666667	5.882352941	-41.17647059	-29.41176471	-17.64705882	105	10	5	18	34		1	10	44	6	1	12	66	8	4	14		0	0	0	0		0.5	1	1		459.3333333	8.666666667	2.333333333	2.036666667	19.66666667	514	4.5	2	2	29.5
933000320047004	66		0.297737519	0.08094843	-0.343685913	2	6	4.5	6.5	2	3	0.565195018	0.936831381	1144.5		1	2	4	1.541081228	28.5	28	47	18.5	1.248511747	1138	2	30	122	0.770358281	2.65	-0.62	3.29	5.94	6.56	15.08333333	-7.483333333	-49.61325967	22.56666667	7.416666667	-3.783333333	-51.01123596	11.2	0	-45.45454545	-81.81818182	-59.09090909	145		23	22	50		8	12	8	3	3	4	45	5	26	9	1387.5	0.5	1	1	16.5		0.5	1	1	33.5	426.3333333	16.33333333	2.333333333	2.063333333	34	36.5	6.5	2.5	2.06	46.5
